"ID" "issue"
"222_203" "Single digit social code"
"222_204" "Single digit social code"
"222_205" "Single digit social code"
"222_206" "Single digit social code"
"222_207" "Single digit social code"
"222_208" "Single digit social code"
"222_209" "Single digit social code"
"222_210" "Single digit social code"
"222_401" "Single digit social code"
"222_501" "Single digit social code"
"222_601" "Single digit social code"
"222_602" "Single digit social code"
"222_603" "Single digit social code"
"222_604" "Single digit social code"
"222_605" "Single digit social code"
"222_606" "Single digit social code"
"222_607" "Single digit social code"
"222_608" "Single digit social code"
"222_609" "Single digit social code"
"222_701" "Single digit social code"
"223_201" "Single digit social code"
"223_301" "Single digit social code"
"301_201" "Single digit social code"
"301_301" "Single digit social code"
"301_601" "Single digit social code"
"301_701" "Single digit social code"
"301_801" "Single digit social code"
"301_901" "Single digit social code"
"301_1001" "Single digit social code"
"301_1101" "Single digit social code"
"301_1201" "Single digit social code"
"301_1401" "Single digit social code"
"301_1501" "Single digit social code"
"301_1601" "Single digit social code"
"301_1701" "Single digit social code"
"301_1801" "Single digit social code"
"301_1901" "Single digit social code"
"301_2001" "Single digit social code"
"301_2101" "Single digit social code"
"301_2201" "Single digit social code"
"301_2401" "Single digit social code"
"301_2501" "Single digit social code"
"301_2601" "Single digit social code"
"301_2701" "Single digit social code"
"301_3001" "Single digit social code"
"301_3101" "Single digit social code"
"301_3201" "Single digit social code"
"301_3301" "Single digit social code"
"301_3401" "Single digit social code"
"301_3501" "Single digit social code"
"301_3601" "Single digit social code"
"301_3701" "Single digit social code"
"301_3801" "Single digit social code"
"301_3901" "Single digit social code"
"301_4001" "Single digit social code"
"301_4101" "Single digit social code"
"301_4301" "Single digit social code"
"301_4401" "Single digit social code"
"301_4501" "Single digit social code"
"301_4601" "Single digit social code"
"301_4801" "Single digit social code"
"301_5001" "Single digit social code"
"301_5101" "Single digit social code"
"301_5201" "Single digit social code"
"301_5301" "Single digit social code"
"301_5401" "Single digit social code"
"301_5501" "Single digit social code"
"301_5601" "Single digit social code"
"301_5701" "Single digit social code"
"301_5801" "Single digit social code"
"301_5901" "Single digit social code"
"301_6001" "Single digit social code"
"301_6101" "Single digit social code"
"301_6201" "Single digit social code"
"301_6301" "Single digit social code"
"301_6401" "Single digit social code"
"301_6501" "Single digit social code"
"301_6701" "Single digit social code"
"301_6801" "Single digit social code"
"301_6901" "Single digit social code"
"301_7001" "Single digit social code"
"301_7101" "Single digit social code"
"301_7201" "Single digit social code"
"301_7401" "Single digit social code"
"301_7601" "Single digit social code"
"301_7701" "Single digit social code"
"301_7801" "Single digit social code"
"301_7901" "Single digit social code"
"301_8001" "Single digit social code"
"301_8201" "Single digit social code"
"301_8301" "Single digit social code"
"301_8601" "Single digit social code"
"301_8801" "Single digit social code"
"301_8901" "Single digit social code"
"301_9001" "Single digit social code"
"301_9101" "Single digit social code"
"301_9201" "Single digit social code"
"301_9301" "Single digit social code"
"301_9401" "Single digit social code"
"301_9601" "Single digit social code"
"301_9701" "Single digit social code"
"301_9801" "Single digit social code"
"301_9901" "Single digit social code"
"301_10001" "Single digit social code"
"301_10101" "Single digit social code"
"301_10201" "Single digit social code"
"301_10701" "Single digit social code"
"301_10801" "Single digit social code"
"301_10901" "Single digit social code"
"301_11001" "Single digit social code"
"301_11101" "Single digit social code"
"301_11201" "Single digit social code"
"301_11401" "Single digit social code"
"301_11501" "Single digit social code"
"301_11601" "Single digit social code"
"301_12001" "Single digit social code"
"301_12301" "Single digit social code"
"301_12501" "Single digit social code"
"301_12601" "Single digit social code"
"301_12701" "Single digit social code"
"301_12801" "Single digit social code"
"301_12901" "Single digit social code"
"301_13001" "Single digit social code"
"301_13101" "Single digit social code"
"301_13201" "Single digit social code"
"301_13401" "Single digit social code"
"301_13501" "Single digit social code"
"301_13701" "Single digit social code"
"301_13901" "Single digit social code"
"301_14001" "Single digit social code"
"301_14301" "Single digit social code"
"301_14401" "Single digit social code"
"301_14501" "Single digit social code"
"301_14601" "Single digit social code"
"301_15001" "Single digit social code"
"301_15101" "Single digit social code"
"301_15201" "Single digit social code"
"301_15301" "Single digit social code"
"301_15601" "Single digit social code"
"301_15701" "Single digit social code"
"301_16001" "Single digit social code"
"301_16101" "Single digit social code"
"301_16301" "Single digit social code"
"301_16701" "Single digit social code"
"301_16801" "Single digit social code"
"301_16901" "Single digit social code"
"301_17001" "Single digit social code"
"301_17201" "Single digit social code"
"301_17301" "Single digit social code"
"301_17501" "Single digit social code"
"301_17701" "Single digit social code"
"301_17801" "Single digit social code"
"301_18401" "Single digit social code"
"301_18501" "Single digit social code"
"301_18601" "Single digit social code"
"301_18701" "Single digit social code"
"301_18801" "Single digit social code"
"301_18901" "Single digit social code"
"301_19001" "Single digit social code"
"301_19101" "Single digit social code"
"301_19401" "Single digit social code"
"301_19501" "Single digit social code"
"301_19601" "Single digit social code"
"301_19701" "Single digit social code"
"301_19801" "Single digit social code"
"301_19901" "Single digit social code"
"301_20001" "Single digit social code"
"301_20101" "Single digit social code"
"301_20201" "Single digit social code"
"301_20301" "Single digit social code"
"301_20401" "Single digit social code"
"301_20501" "Single digit social code"
"301_20601" "Single digit social code"
"301_20701" "Single digit social code"
"301_20801" "Single digit social code"
"301_20901" "Single digit social code"
"301_21101" "Single digit social code"
"301_21201" "Single digit social code"
"301_21301" "Single digit social code"
"301_21401" "Single digit social code"
"301_21501" "Single digit social code"
"301_21601" "Single digit social code"
"301_21701" "Single digit social code"
"301_21901" "Single digit social code"
"301_22001" "Single digit social code"
"301_22101" "Single digit social code"
"301_22201" "Single digit social code"
"301_22601" "Single digit social code"
"301_22701" "Single digit social code"
"301_22801" "Single digit social code"
"301_22901" "Single digit social code"
"301_23001" "Single digit social code"
"301_23101" "Single digit social code"
"301_23301" "Single digit social code"
"301_23401" "Single digit social code"
"301_23501" "Single digit social code"
"301_23701" "Single digit social code"
"301_23801" "Single digit social code"
"301_23901" "Single digit social code"
"301_24001" "Single digit social code"
"301_24101" "Single digit social code"
"301_24201" "Single digit social code"
"301_24301" "Single digit social code"
"301_24401" "Single digit social code"
"301_24601" "Single digit social code"
"301_24701" "Single digit social code"
"301_24901" "Single digit social code"
"301_25001" "Single digit social code"
"301_25201" "Single digit social code"
"301_25301" "Single digit social code"
"301_25401" "Single digit social code"
"301_25501" "Single digit social code"
"301_25801" "Single digit social code"
"301_25901" "Single digit social code"
"301_26001" "Single digit social code"
"301_26101" "Single digit social code"
"301_26301" "Single digit social code"
"301_26901" "Single digit social code"
"301_27001" "Single digit social code"
"301_27101" "Single digit social code"
"301_27201" "Single digit social code"
"301_27301" "Single digit social code"
"301_27401" "Single digit social code"
"301_27501" "Single digit social code"
"301_27601" "Single digit social code"
"301_27701" "Single digit social code"
"301_27901" "Single digit social code"
"301_28001" "Single digit social code"
"301_28101" "Single digit social code"
"301_28201" "Single digit social code"
"301_28301" "Single digit social code"
"301_28401" "Single digit social code"
"301_28501" "Single digit social code"
"301_28601" "Single digit social code"
"301_28701" "Single digit social code"
"301_28901" "Single digit social code"
"301_29001" "Single digit social code"
"301_29101" "Single digit social code"
"301_29201" "Single digit social code"
"301_29301" "Single digit social code"
"301_29401" "Single digit social code"
"301_29501" "Single digit social code"
"301_30001" "Single digit social code"
"301_30101" "Single digit social code"
"301_30201" "Single digit social code"
"301_30501" "Single digit social code"
"301_30601" "Single digit social code"
"301_30701" "Single digit social code"
"301_30801" "Single digit social code"
"301_30901" "Single digit social code"
"301_31001" "Single digit social code"
"301_31101" "Single digit social code"
"301_31301" "Single digit social code"
"301_31401" "Single digit social code"
"301_31501" "Single digit social code"
"301_31601" "Single digit social code"
"301_31801" "Single digit social code"
"301_31901" "Single digit social code"
"301_32001" "Single digit social code"
"301_32101" "Single digit social code"
"301_32201" "Single digit social code"
"301_32301" "Single digit social code"
"301_32401" "Single digit social code"
"301_32501" "Single digit social code"
"301_32801" "Single digit social code"
"301_32901" "Single digit social code"
"301_33001" "Single digit social code"
"301_33101" "Single digit social code"
"301_33201" "Single digit social code"
"301_33401" "Single digit social code"
"301_33501" "Single digit social code"
"301_33601" "Single digit social code"
"301_33901" "Single digit social code"
"301_34101" "Single digit social code"
"301_34201" "Single digit social code"
"301_34401" "Single digit social code"
"301_34701" "Single digit social code"
"301_34801" "Single digit social code"
"301_34901" "Single digit social code"
"301_35001" "Single digit social code"
"301_35201" "Single digit social code"
"301_35301" "Single digit social code"
"301_35501" "Single digit social code"
"301_35601" "Single digit social code"
"301_35701" "Single digit social code"
"301_36001" "Single digit social code"
"301_36101" "Single digit social code"
"301_36201" "Single digit social code"
"301_36301" "Single digit social code"
"301_36401" "Single digit social code"
"301_36501" "Single digit social code"
"301_36601" "Single digit social code"
"301_36701" "Single digit social code"
"301_36801" "Single digit social code"
"301_36901" "Single digit social code"
"301_37001" "Single digit social code"
"301_37101" "Single digit social code"
"301_37201" "Single digit social code"
"301_37301" "Single digit social code"
"301_37401" "Single digit social code"
"301_37501" "Single digit social code"
"301_37601" "Single digit social code"
"301_37701" "Single digit social code"
"301_37801" "Single digit social code"
"301_37901" "Single digit social code"
"301_38001" "Single digit social code"
"301_38101" "Single digit social code"
"301_38201" "Single digit social code"
"301_38301" "Single digit social code"
"301_38401" "Single digit social code"
"301_38501" "Single digit social code"
"301_38601" "Single digit social code"
"301_38701" "Single digit social code"
"301_38801" "Single digit social code"
"301_38901" "Single digit social code"
"301_39001" "Single digit social code"
"301_39101" "Single digit social code"
"301_39201" "Single digit social code"
"301_39301" "Single digit social code"
"301_39401" "Single digit social code"
"301_39501" "Single digit social code"
"301_39601" "Single digit social code"
"301_39701" "Single digit social code"
"301_39801" "Single digit social code"
"301_39901" "Single digit social code"
"301_40001" "Single digit social code"
"301_40101" "Single digit social code"
"301_40201" "Single digit social code"
"301_40301" "Single digit social code"
"301_40401" "Single digit social code"
"301_40501" "Single digit social code"
"301_40601" "Single digit social code"
"301_40701" "Single digit social code"
"301_40801" "Single digit social code"
"301_40901" "Single digit social code"
"301_41001" "Single digit social code"
"301_41101" "Single digit social code"
"301_41201" "Single digit social code"
"301_41301" "Single digit social code"
"301_41401" "Single digit social code"
"301_41501" "Single digit social code"
"301_41601" "Single digit social code"
"301_41701" "Single digit social code"
"301_41801" "Single digit social code"
"301_41901" "Single digit social code"
"301_42001" "Single digit social code"
"301_42101" "Single digit social code"
"301_42201" "Single digit social code"
"301_42301" "Single digit social code"
"301_42401" "Single digit social code"
"301_42501" "Single digit social code"
"301_42601" "Single digit social code"
"301_42701" "Single digit social code"
"301_42801" "Single digit social code"
"301_42901" "Single digit social code"
"301_43001" "Single digit social code"
"301_43101" "Single digit social code"
"302_201" "Single digit social code"
"302_202" "Single digit social code"
"302_203" "Single digit social code"
"302_204" "Single digit social code"
"302_205" "Single digit social code"
"302_206" "Single digit social code"
"302_207" "Single digit social code"
"302_208" "Single digit social code"
"302_209" "Single digit social code"
"302_210" "Single digit social code"
"302_211" "Single digit social code"
"302_212" "Single digit social code"
"302_213" "Single digit social code"
"302_214" "Single digit social code"
"302_215" "Single digit social code"
"302_216" "Single digit social code"
"302_217" "Single digit social code"
"302_218" "Single digit social code"
"302_219" "Single digit social code"
"302_220" "Single digit social code"
"302_221" "Single digit social code"
"302_222" "Single digit social code"
"302_223" "Single digit social code"
"302_401" "Single digit social code"
"302_501" "Single digit social code"
"302_502" "Single digit social code"
"302_503" "Single digit social code"
"302_504" "Single digit social code"
"302_505" "Single digit social code"
"302_506" "Single digit social code"
"302_507" "Single digit social code"
"302_901" "Single digit social code"
"302_1001" "Single digit social code"
"302_1002" "Single digit social code"
"302_1102" "Single digit social code"
"302_1201" "Single digit social code"
"302_1202" "Single digit social code"
"302_1203" "Single digit social code"
"302_1204" "Single digit social code"
"302_1205" "Single digit social code"
"302_1206" "Single digit social code"
"302_1207" "Single digit social code"
"302_1301" "Single digit social code"
"302_1401" "Single digit social code"
"302_1501" "Single digit social code"
"302_1601" "Single digit social code"
"302_1701" "Single digit social code"
"302_1801" "Single digit social code"
"302_1901" "Single digit social code"
"302_1902" "Single digit social code"
"302_2101" "Single digit social code"
"302_2201" "Single digit social code"
"302_2202" "Single digit social code"
"302_2401" "Single digit social code"
"302_2501" "Single digit social code"
"302_2701" "Single digit social code"
"302_2702" "Single digit social code"
"302_2801" "Single digit social code"
"302_2802" "Single digit social code"
"302_2803" "Single digit social code"
"302_2804" "Single digit social code"
"302_2805" "Single digit social code"
"302_2806" "Single digit social code"
"302_2807" "Single digit social code"
"302_2808" "Single digit social code"
"302_2809" "Single digit social code"
"302_2810" "Single digit social code"
"302_2811" "Single digit social code"
"302_2812" "Single digit social code"
"302_2813" "Single digit social code"
"302_2814" "Single digit social code"
"302_2815" "Single digit social code"
"302_2816" "Single digit social code"
"302_2817" "Single digit social code"
"302_2818" "Single digit social code"
"302_2819" "Single digit social code"
"302_2820" "Single digit social code"
"302_2821" "Single digit social code"
"302_2822" "Single digit social code"
"302_2823" "Single digit social code"
"302_2824" "Single digit social code"
"302_2825" "Single digit social code"
"302_2826" "Single digit social code"
"302_2827" "Single digit social code"
"302_3101" "Single digit social code"
"302_3102" "Single digit social code"
"302_3103" "Single digit social code"
"302_3104" "Single digit social code"
"302_3105" "Single digit social code"
"302_3106" "Single digit social code"
"302_3107" "Single digit social code"
"302_3108" "Single digit social code"
"302_3109" "Single digit social code"
"302_3201" "Single digit social code"
"302_3302" "Single digit social code"
"302_3601" "Single digit social code"
"302_3602" "Single digit social code"
"302_3603" "Single digit social code"
"302_3604" "Single digit social code"
"302_3605" "Single digit social code"
"302_3606" "Single digit social code"
"302_3607" "Single digit social code"
"302_3608" "Single digit social code"
"302_3609" "Single digit social code"
"302_3610" "Single digit social code"
"302_3611" "Single digit social code"
"302_3612" "Single digit social code"
"302_3613" "Single digit social code"
"302_3614" "Single digit social code"
"303_101" "Single digit social code"
"303_102" "Single digit social code"
"303_301" "Single digit social code"
"303_302" "Single digit social code"
"303_303" "Single digit social code"
"303_401" "Single digit social code"
"303_402" "Single digit social code"
"303_501" "Single digit social code"
"303_601" "Single digit social code"
"303_602" "Single digit social code"
"303_603" "Single digit social code"
"303_604" "Single digit social code"
"303_701" "Single digit social code"
"303_801" "Single digit social code"
"303_901" "Single digit social code"
"303_1001" "Single digit social code"
"303_1101" "Single digit social code"
"303_1401" "Single digit social code"
"303_1501" "Single digit social code"
"303_1601" "Single digit social code"
"303_1701" "Single digit social code"
"303_1801" "Single digit social code"
"303_1802" "Single digit social code"
"303_1901" "Single digit social code"
"303_2001" "Single digit social code"
"303_2101" "Single digit social code"
"303_2201" "Single digit social code"
"303_2301" "Single digit social code"
"303_2401" "Single digit social code"
"303_2501" "Single digit social code"
"303_2502" "Single digit social code"
"303_2601" "Single digit social code"
"303_2701" "Single digit social code"
"303_2801" "Single digit social code"
"303_2901" "Single digit social code"
"303_3001" "Single digit social code"
"303_3101" "Single digit social code"
"303_3201" "Single digit social code"
"303_3301" "Single digit social code"
"303_3401" "Single digit social code"
"303_3402" "Single digit social code"
"303_3501" "Single digit social code"
"303_3601" "Single digit social code"
"303_3602" "Single digit social code"
"303_3701" "Single digit social code"
"303_3801" "Single digit social code"
"303_3901" "Single digit social code"
"303_3902" "Single digit social code"
"303_4001" "Single digit social code"
"303_4002" "Single digit social code"
"303_4003" "Single digit social code"
"303_4004" "Single digit social code"
"303_4101" "Single digit social code"
"303_4201" "Single digit social code"
"303_4202" "Single digit social code"
"303_4301" "Single digit social code"
"303_4302" "Single digit social code"
"303_4401" "Single digit social code"
"303_4501" "Single digit social code"
"303_4601" "Single digit social code"
"303_4801" "Single digit social code"
"303_4901" "Single digit social code"
"303_5001" "Single digit social code"
"303_5002" "Single digit social code"
"303_5101" "Single digit social code"
"303_5102" "Single digit social code"
"303_5104" "Single digit social code"
"303_5105" "Single digit social code"
"303_5201" "Single digit social code"
"303_5301" "Single digit social code"
"303_5401" "Single digit social code"
"303_5501" "Single digit social code"
"303_5503" "Single digit social code"
"303_5601" "Single digit social code"
"303_5701" "Single digit social code"
"303_5801" "Single digit social code"
"303_5901" "Single digit social code"
"303_5902" "Single digit social code"
"303_6001" "Single digit social code"
"303_6101" "Single digit social code"
"303_6201" "Single digit social code"
"303_6301" "Single digit social code"
"303_6401" "Single digit social code"
"303_6402" "Single digit social code"
"303_6501" "Single digit social code"
"303_6601" "Single digit social code"
"303_6701" "Single digit social code"
"303_6801" "Single digit social code"
"303_6901" "Single digit social code"
"303_7001" "Single digit social code"
"303_7101" "Single digit social code"
"303_7201" "Single digit social code"
"303_7301" "Single digit social code"
"303_7401" "Single digit social code"
"303_7402" "Single digit social code"
"303_7601" "Single digit social code"
"303_7701" "Single digit social code"
"303_7801" "Single digit social code"
"303_7901" "Single digit social code"
"303_8001" "Single digit social code"
"303_8002" "Single digit social code"
"303_8101" "Single digit social code"
"303_8201" "Single digit social code"
"303_8301" "Single digit social code"
"303_8401" "Single digit social code"
"303_8501" "Single digit social code"
"303_8601" "Single digit social code"
"303_8701" "Single digit social code"
"303_8801" "Single digit social code"
"303_8901" "Single digit social code"
"303_9001" "Single digit social code"
"303_9101" "Single digit social code"
"303_9201" "Single digit social code"
"303_9301" "Single digit social code"
"303_9401" "Single digit social code"
"303_9402" "Single digit social code"
"303_9501" "Single digit social code"
"303_9502" "Single digit social code"
"303_9503" "Single digit social code"
"303_9601" "Single digit social code"
"303_9701" "Single digit social code"
"303_9801" "Single digit social code"
"BFT_5873" "Single digit social code"
"BFT_418912" "Single digit social code"
"DW2_3593" "Single digit social code"
"DW2_2002" "Single digit social code"
"DW2_3883" "Single digit social code"
"DW2_5058" "Single digit social code"
"DW2_5771" "Single digit social code"
"DW2_4002" "Single digit social code"
"DW2_6134" "Single digit social code"
"DW2_6641" "Single digit social code"
"DW2_7002" "Single digit social code"
"DW2_7294" "Single digit social code"
"DW2_9002" "Single digit social code"
"WW7_3593" "Single digit social code"
"WW7_2002" "Single digit social code"
"WW7_3883" "Single digit social code"
"WW7_22002" "Single digit social code"
"WW7_5058" "Single digit social code"
"WW7_3002" "Single digit social code"
"WW7_5771" "Single digit social code"
"WW7_6134" "Single digit social code"
"WW7_5002" "Single digit social code"
"k10_3593" "Single digit social code"
"k10_3883" "Single digit social code"
"k10_5058" "Single digit social code"
"k10_5771" "Single digit social code"
"k10_4002" "Single digit social code"
"k10_6134" "Single digit social code"
"k10_6641" "Single digit social code"
"k10_7294" "Single digit social code"
"cop_004-1" "MaxAge lower than MinAge"
"teo_0060a" "MaxAge lower than MinAge"
"teo_0050d" "MaxAge lower than MinAge"
"CUI_84-A" "MaxAge lower than MinAge"
"TL2_200" "MaxAge lower than MinAge"
"Y2B_10369" "MaxAge lower than MinAge"
"WW7_5100" "MaxAge lower than MinAge"
"41D_0046" "Max and Min but no Age"
"41D_0055" "Max and Min but no Age"
"41D_0137" "Max and Min but no Age"
"41D_0162" "Max and Min but no Age"
"41D_0165" "Max and Min but no Age"
"41D_0171" "Max and Min but no Age"
"41D_0184" "Max and Min but no Age"
"41D_0185" "Max and Min but no Age"
"41D_0205" "Max and Min but no Age"
"41D_0210" "Max and Min but no Age"
"41D_0212" "Max and Min but no Age"
"41D_0213" "Max and Min but no Age"
"41D_0219" "Max and Min but no Age"
"41D_0223" "Max and Min but no Age"
"41D_0224" "Max and Min but no Age"
"41D_0225" "Max and Min but no Age"
"41D_0227" "Max and Min but no Age"
"41D_0230" "Max and Min but no Age"
"41D_0235" "Max and Min but no Age"
"41D_0239" "Max and Min but no Age"
"41D_0244" "Max and Min but no Age"
"41D_0246" "Max and Min but no Age"
"41D_0255" "Max and Min but no Age"
"41D_0256" "Max and Min but no Age"
"41D_0263" "Max and Min but no Age"
"41D_0272" "Max and Min but no Age"
"41D_0319" "Max and Min but no Age"
"41D_0322" "Max and Min but no Age"
"41D_0368" "Max and Min but no Age"
"41D_0375" "Max and Min but no Age"
"41D_0389" "Max and Min but no Age"
"41D_0432" "Max and Min but no Age"
"41D_0477" "Max and Min but no Age"
"41D_0492" "Max and Min but no Age"
"41D_0497" "Max and Min but no Age"
"41D_0521" "Max and Min but no Age"
"41D_0529" "Max and Min but no Age"
"41D_0574" "Max and Min but no Age"
"41D_0642" "Max and Min but no Age"
"41D_0643" "Max and Min but no Age"
"41D_0650" "Max and Min but no Age"
"41D_0668" "Max and Min but no Age"
"41D_0672" "Max and Min but no Age"
"41D_0709" "Max and Min but no Age"
"41D_0726" "Max and Min but no Age"
"41D_0738" "Max and Min but no Age"
"41D_0764" "Max and Min but no Age"
"41D_0768" "Max and Min but no Age"
"41D_0780" "Max and Min but no Age"
"41D_0797" "Max and Min but no Age"
"41D_0808" "Max and Min but no Age"
"41D_0813" "Max and Min but no Age"
"41D_0816" "Max and Min but no Age"
"41D_0818" "Max and Min but no Age"
"41D_0820" "Max and Min but no Age"
"41D_0832" "Max and Min but no Age"
"41D_0833" "Max and Min but no Age"
"41D_0836A" "Max and Min but no Age"
"41D_0846" "Max and Min but no Age"
"41D_0847" "Max and Min but no Age"
"41D_0851" "Max and Min but no Age"
"41D_0872" "Max and Min but no Age"
"41D_0874" "Max and Min but no Age"
"41D_0884" "Max and Min but no Age"
"41D_0888" "Max and Min but no Age"
"41D_0889" "Max and Min but no Age"
"41D_0898" "Max and Min but no Age"
"41D_0983" "Max and Min but no Age"
"41D_0984" "Max and Min but no Age"
"41D_1019" "Max and Min but no Age"
"41D_1033" "Max and Min but no Age"
"41D_1056" "Max and Min but no Age"
"41D_1059" "Max and Min but no Age"
"41D_1070" "Max and Min but no Age"
"41D_1071" "Max and Min but no Age"
"41D_1075" "Max and Min but no Age"
"41D_1085" "Max and Min but no Age"
"41D_1096" "Max and Min but no Age"
"41D_1103" "Max and Min but no Age"
"41D_1135" "Max and Min but no Age"
"41D_1153" "Max and Min but no Age"
"41D_1166" "Max and Min but no Age"
"41D_1192" "Max and Min but no Age"
"41D_1242" "Max and Min but no Age"
"41D_1273" "Max and Min but no Age"
"41D_1299" "Max and Min but no Age"
"41D_1300" "Max and Min but no Age"
"41D_1306" "Max and Min but no Age"
"41D_1323" "Max and Min but no Age"
"41D_1341" "Max and Min but no Age"
"41D_1350" "Max and Min but no Age"
"41D_1352" "Max and Min but no Age"
"41D_1355" "Max and Min but no Age"
"41D_1365" "Max and Min but no Age"
"41D_1380" "Max and Min but no Age"
"41D_1392" "Max and Min but no Age"
"41D_1406" "Max and Min but no Age"
"41D_1407" "Max and Min but no Age"
"41D_1408" "Max and Min but no Age"
"41D_1410" "Max and Min but no Age"
"41D_1439" "Max and Min but no Age"
"41D_1464" "Max and Min but no Age"
"41D_1472" "Max and Min but no Age"
"41D_1502" "Max and Min but no Age"
"41D_1506" "Max and Min but no Age"
"41D_1507" "Max and Min but no Age"
"COY_13344" "Max and Min but no Age"
"COY_13633" "Max and Min but no Age"
"COY_13638" "Max and Min but no Age"
"COY_13747" "Max and Min but no Age"
"MR1_1C2" "Max and Min but no Age"
"dol_1" "Max and Min but no Age"
"dol_2" "Max and Min but no Age"
"dol_13" "Max and Min but no Age"
"dol_40-1" "Max and Min but no Age"
"dol_43" "Max and Min but no Age"
"107_1101" "Max and Min but no Age"
"107_1401" "Max and Min but no Age"
"109_2407" "Max and Min but no Age"
"110_701" "Max and Min but no Age"
"SPR_2583B" "Min and Max age should be NA"
"STI_3590A" "Min and Max age should be NA"
"COY_13357" "Min and Max age should be NA"
"QUI_00148" "Min and Max age should be NA"
"SPR_1710C" "Min and Max age should be NA"
"SPR_1711B" "Min and Max age should be NA"
"SPR_1711E" "Min and Max age should be NA"
"SPR_2149B" "Min and Max age should be NA"
"STI_01871" "Min and Max age should be NA"
"STI_13157" "Min and Max age should be NA"
"COY_13366" "Min and Max age should be NA"
"COY_13386" "Min and Max age should be NA"
"STI_03889" "Min and Max age should be NA"
"COY_13358" "Min and Max age should be NA"
"QUI_00699" "Min and Max age should be NA"
"SPR_1904A" "Min and Max age should be NA"
"SPR_1904B" "Min and Max age should be NA"
"SPR_02608" "Min and Max age should be NA"
"STI_01862" "Min and Max age should be NA"
"STI_03613" "Min and Max age should be NA"
"COY_13601" "Min and Max age should be NA"
"COY_13666" "Min and Max age should be NA"
"QUI_00052" "Min and Max age should be NA"
"QUI_00543" "Min and Max age should be NA"
"QUI_00674" "Min and Max age should be NA"
"SPR_01656" "Min and Max age should be NA"
"STI_03600" "Min and Max age should be NA"
"COY_13389" "Min and Max age should be NA"
"STI_3590B" "Min and Max age should be NA"
"LNP_M030B" "Min and Max age should be NA"
"LNP_M084B" "Min and Max age should be NA"
"QUI_00279" "Min and Max age should be NA"
"SPR_02966" "Min and Max age should be NA"
"SPR_2149C" "Min and Max age should be NA"
"SPR_01786" "Min and Max age should be NA"
"SPR_02605" "Min and Max age should be NA"
"STI_13158" "Min and Max age should be NA"
"QUI_00568" "Min and Max age should be NA"
"SPR_2368B" "Min and Max age should be NA"
"COY_13767" "Min and Max age should be NA"
"SPR_2605B" "Min and Max age should be NA"
"QUI_00550" "Min and Max age should be NA"
"COY_13761" "Min and Max age should be NA"
"SPR_2149A" "Min and Max age should be NA"
"ESB_3644D" "age outside age range"
"WC3_57" "age outside age range"
"ESB_1016B" "age outside age range"
"SUN_01574" "age outside age range"
"haw_8741" "age outside age range"
"FAB_03200" "age outside age range"
"TL4_11" "age outside age range"
"DUF_00008" "age outside age range"
"DUF_00030" "age outside age range"
"haw_8742" "age outside age range"
"TL2_102" "age outside age range"
"105_1201" "age outside age range"
"la8_8688" "age outside age range"
"LNC_FL11B" "age outside age range"
"CUI_139" "age outside age range"
"105_201" "age outside age range"
"cot_00022" "age outside age range"
"TL4_48" "age outside age range"
"TL4_202" "age outside age range"
"MR1_CR15" "age outside age range"
"105_701" "age outside age range"
"LNP_RC42A" "age outside age range"
"J73_31" "age outside age range"
"LBH_0007" "age outside age range"
"J73_34-A" "age outside age range"
"XCA_23-C" "age outside age range"
"haw_8739" "age outside age range"
"CUB_00037" "age outside age range"
"QUI_00088" "age outside age range"
"TL4_71" "age outside age range"
"CUI_57" "age outside age range"
"TL4_183" "age outside age range"
"WR0_362" "Non Juvenile femoral diaphysis"
"WIB_1310" "Non Juvenile femoral diaphysis"
"214_14701" "Non Juvenile femoral diaphysis"
"3La_00081" "Too many teeth"
"41D_0862" "Too many teeth"
"41D_1512" "Too many teeth"
"TL2_65" "Too many teeth"
"haw_8739" "Too many teeth"
"HPK_00071" "Erroneous Cavities"
"teo_0041a" "Cavities but no teeth"
"J73_09" "Cavities but no teeth"
"TL4_46" "Cavities but no teeth"
"CO2_099" "Cavities but no teeth"
"WB6_3256" "Cavities but no teeth"
"WB6_3257" "Cavities but no teeth"
"WB6_3258" "Cavities but no teeth"
"WB6_3260" "Cavities but no teeth"
"WB6_3261" "Cavities but no teeth"
"WB6_3262" "Cavities but no teeth"
"WB6_3264" "Cavities but no teeth"
"Wr3_2272" "Cavities but no teeth"
"Wr3_2273" "Cavities but no teeth"
"Wr3_2274" "Cavities but no teeth"
"Wr3_2276" "Cavities but no teeth"
"Wr3_2281" "Cavities but no teeth"
"Wr3_2284" "Cavities but no teeth"
"Wr3_2286" "Cavities but no teeth"
"Wr3_2290" "Cavities but no teeth"
"Wr3_2293" "Cavities but no teeth"
"Wr3_2294" "Cavities but no teeth"
"Wr3_2296" "Cavities but no teeth"
"Wr3_2301" "Cavities but no teeth"
"Wr3_2302" "Cavities but no teeth"
"Wr3_2311" "Cavities but no teeth"
"Wr3_2312" "Cavities but no teeth"
"Wr3_2313" "Cavities but no teeth"
"Wr3_2315" "Cavities but no teeth"
"Wr3_2318" "Cavities but no teeth"
"Wr3_2323" "Cavities but no teeth"
"Wr3_2325" "Cavities but no teeth"
"Wr3_2328" "Cavities but no teeth"
"la8_8771" "Cavities but no teeth"
"221_1101" "Cavities but no teeth"
"CO2_3641" "Cavities but no teeth"
